Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
P00050842,P00050842,Product,0,56,56,0,775948,775948,1,1,1,0,0,0.005347,0.000079,0,7325,4,1615,0,0
P00334042,P00334042,Product,0,157,157,0,2216475,2216475,1,1,1,0,0,0.011734,0.000079,0,7326,3,1141,0,0
P00081842,P00081842,Product,0,28,28,0,178219,178219,1,1,1,0,0,0.002833,0.000079,0,7327,4,1642,0,0
P00157342,P00157342,Product,0,211,211,0,1712625,1712625,1,1,1,0,0,0.013454,0.000079,0,7328,1,2401,0,0
P00215642,P00215642,Product,0,186,186,0,1307732,1307732,1,1,1,0,0,0.014958,0.000079,0,7329,1,2419,0,0
P00002242,P00002242,Product,0,198,198,0,2682686,2682686,1,1,1,0,0,0.016023,0.000079,0,7330,4,1856,0,0
P00041342,P00041342,Product,0,155,155,0,724659,724659,1,1,1,0,0,0.011093,0.000079,0,7331,3,2130,0,0
P00039742,P00039742,Product,0,252,252,0,1320440,1320440,1,1,1,0,0,0.020038,0.000079,0,7332,4,767,0,0
P00139542,P00139542,Product,0,421,421,0,2282485,2282485,1,1,1,0,0,0.027528,0.000079,0,7333,0,1236,0,0
P00216442,P00216442,Product,0,47,47,0,247261,247261,1,1,1,0,0,0.003942,0.000079,0,7334,4,115,0,0
P00266942,P00266942,Product,0,166,166,0,1092488,1092488,1,1,1,0,0,0.013014,0.000079,0,7335,4,499,0,0
P00040342,P00040342,Product,0,49,49,0,99549,99549,1,1,1,0,0,0.004831,0.000079,0,7336,4,1231,0,0
P00074042,P00074042,Product,0,80,80,0,856812,856812,1,1,1,0,0,0.00797,0.000079,0,7337,4,1069,0,0
P00049242,P00049242,Product,0,36,36,0,165077,165077,1,1,1,0,0,0.003366,0.000079,0,7338,4,1925,0,0
P00140442,P00140442,Product,0,29,29,0,292004,292004,1,1,1,0,0,0.002585,0.000079,0,7339,3,2143,0,0
P00269242,P00269242,Product,0,51,51,0,215778,215778,1,1,1,0,0,0.004754,0.000079,0,7340,3,1481,0,0
P00155342,P00155342,Product,0,125,125,0,692900,692900,1,1,1,0,0,0.010095,0.000079,0,7341,4,2075,0,0
P00252942,P00252942,Product,0,31,31,0,261868,261868,1,1,1,0,0,0.003501,0.000079,0,7342,3,1536,0,0
P00190342,P00190342,Product,0,145,145,0,368862,368862,1,1,1,0,0,0.010822,0.000079,0,7343,5,2045,0,0
P00187942,P00187942,Product,0,146,146,0,332023,332023,1,1,1,0,0,0.010753,0.000079,0,7344,5,1247,0,0
P00020242,P00020242,Product,0,117,117,0,719941,719941,1,1,1,0,0,0.009539,0.000079,0,7345,4,2255,0,0
P00212142,P00212142,Product,0,174,174,0,1309212,1309212,1,1,1,0,0,0.014716,0.000079,0,7346,1,330,0,0
P00195742,P00195742,Product,0,269,269,0,2760960,2760960,1,1,1,0,0,0.020233,0.000079,0,7347,5,1887,0,0
P00261842,P00261842,Product,0,145,145,0,1421367,1421367,1,1,1,0,0,0.013773,0.000079,0,7348,3,1760,0,0
P00221142,P00221142,Product,0,218,218,0,2989238,2989238,1,1,1,0,0,0.020418,0.000079,0,7349,3,1890,0,0
P00059142,P00059142,Product,0,122,122,0,798906,798906,1,1,1,0,0,0.009334,0.000079,0,7350,4,256,0,0
P00280142,P00280142,Product,0,40,40,0,192930,192930,1,1,1,0,0,0.003289,0.000079,0,7351,3,908,0,0
P00023342,P00023342,Product,0,92,92,0,720689,720689,1,1,1,0,0,0.006366,0.000079,0,7352,5,685,0,0
P00184742,P00184742,Product,0,98,98,0,406242,406242,1,1,1,0,0,0.008273,0.000079,0,7353,3,1441,0,0
P00259842,P00259842,Product,0,162,162,0,1996932,1996932,1,1,1,0,0,0.015018,0.000079,0,7354,3,1637,0,0
P00157942,P00157942,Product,0,71,71,0,375012,375012,1,1,1,0,0,0.006541,0.000079,0,7355,3,1608,0,0
P00299442,P00299442,Product,0,127,127,0,1225877,1225877,1,1,1,0,0,0.010018,0.000079,0,7356,3,548,0,0
P00013642,P00013642,Product,0,67,67,0,424202,424202,1,1,1,0,0,0.005416,0.000079,0,7357,4,2424,0,0
P00217442,P00217442,Product,0,404,404,0,5716089,5716089,1,1,1,0,0,0.026848,0.000079,0,7358,2,74,0,0
P00000442,P00000442,Product,0,92,92,0,441173,441173,1,1,1,0,0,0.007815,0.000079,0,7359,4,2712,0,0
P0094442,P0094442,Product,0,48,48,0,129981,129981,1,1,1,0,0,0.003675,0.000079,0,7360,1,1333,0,0
P00331042,P00331042,Product,0,481,481,0,3326210,3326210,1,1,1,0,0,0.028598,0.000079,0,7361,1,67,0,0
P0096142,P0096142,Product,0,165,165,0,1609867,1609867,1,1,1,0,0,0.014031,0.000079,0,7362,5,893,0,0
P00368042,P00368042,Product,0,93,93,0,1018717,1018717,1,1,1,0,0,0.005793,0.000079,0,7363,3,276,0,0
P00113442,P00113442,Product,0,254,254,0,2983653,2983653,1,1,1,0,0,0.015658,0.000079,0,7364,1,361,0,0
P00069342,P00069342,Product,0,45,45,0,220397,220397,1,1,1,0,0,0.004628,0.000079,0,7365,4,1941,0,0
P00188042,P00188042,Product,0,108,108,0,566222,566222,1,1,1,0,0,0.010011,0.000079,0,7366,4,2840,0,0
P00360542,P00360542,Product,0,25,25,0,422003,422003,1,1,1,0,0,0.001803,0.000079,0,7367,1,2037,0,0
P00200242,P00200242,Product,0,60,60,0,426865,426865,1,1,1,0,0,0.004716,0.000079,0,7368,1,979,0,0
P00334642,P00334642,Product,0,74,74,0,816662,816662,1,1,1,0,0,0.00665,0.000079,0,7369,4,2806,0,0
P00086142,P00086142,Product,0,167,167,0,1148300,1148300,1,1,1,0,0,0.012046,0.000079,0,7370,1,517,0,0
P00209942,P00209942,Product,0,54,54,0,294955,294955,1,1,1,0,0,0.004524,0.000079,0,7371,1,2455,0,0
P00226542,P00226542,Product,0,137,137,0,1790042,1790042,1,1,1,0,0,0.013026,0.000079,0,7372,3,2744,0,0
P00316942,P00316942,Product,0,44,44,0,92300,92300,1,1,1,0,0,0.003503,0.000079,0,7373,4,1036,0,0
P00233042,P00233042,Product,0,144,144,0,1656741,1656741,1,1,1,0,0,0.01262,0.000079,0,7374,3,1851,0,0
P00142342,P00142342,Product,0,27,27,0,185977,185977,1,1,1,0,0,0.002191,0.000079,0,7375,1,1876,0,0
P00362842,P00362842,Product,0,153,153,0,989558,989558,1,1,1,0,0,0.010596,0.000079,0,7376,1,1105,0,0
P00199342,P00199342,Product,0,61,61,0,735857,735857,1,1,1,0,0,0.004345,0.000079,0,7377,3,1600,0,0
P00044942,P00044942,Product,0,14,14,0,154315,154315,1,1,1,0,0,0.001086,0.000079,0,7378,3,692,0,0
P00191042,P00191042,Product,0,131,131,0,1215018,1215018,1,1,1,0,0,0.010651,0.000079,0,7379,5,2218,0,0
P00004542,P00004542,Product,0,279,279,0,1713982,1713982,1,1,1,0,0,0.02253,0.000079,0,7380,4,645,0,0
P00126842,P00126842,Product,0,29,29,0,225081,225081,1,1,1,0,0,0.002672,0.000079,0,7381,1,1767,0,0
P00044542,P00044542,Product,0,46,46,0,297732,297732,1,1,1,0,0,0.004052,0.000079,0,7382,3,1090,0,0
P00025642,P00025642,Product,0,98,98,0,268975,268975,1,1,1,0,0,0.006985,0.000079,0,7383,5,104,0,0
P00052542,P00052542,Product,0,178,178,0,1373496,1373496,1,1,1,0,0,0.013538,0.000079,0,7384,4,1669,0,0
P00212042,P00212042,Product,0,233,233,0,153751,153751,1,1,1,0,0,0.016674,0.000079,0,7385,3,62,0,0
P00264042,P00264042,Product,0,83,83,0,195476,195476,1,1,1,0,0,0.006318,0.000079,0,7386,4,1586,0,0
P00185542,P00185542,Product,0,32,32,0,67044,67044,1,1,1,0,0,0.003133,0.000079,0,7387,5,545,0,0
P00124042,P00124042,Product,0,27,27,0,87867,87867,1,1,1,0,0,0.002186,0.000079,0,7388,3,1993,0,0
P00173042,P00173042,Product,0,537,537,0,361642,361642,1,1,1,0,0,0.037354,0.000079,0,7389,3,109,0,0
P00233742,P00233742,Product,0,169,169,0,1876685,1876685,1,1,1,0,0,0.013105,0.000079,0,7390,3,1339,0,0
P00178842,P00178842,Product,0,306,306,0,3565340,3565340,1,1,1,0,0,0.023743,0.000079,0,7391,3,117,0,0
P00235842,P00235842,Product,0,126,126,0,629707,629707,1,1,1,0,0,0.009686,0.000079,0,7392,3,1487,0,0
P00233642,P00233642,Product,0,199,199,0,2363057,2363057,1,1,1,0,0,0.014732,0.000079,0,7393,3,2468,0,0
P00363342,P00363342,Product,0,6,6,0,77603,77603,1,1,1,0,0,0.000516,0.000079,0,7394,1,2083,0,0
P00224042,P00224042,Product,0,88,88,0,551487,551487,1,1,1,0,0,0.00733,0.000079,0,7395,4,1814,0,0
P00337842,P00337842,Product,0,239,239,0,1400747,1400747,1,1,1,0,0,0.01404,0.000079,0,7396,0,721,0,0
P00261542,P00261542,Product,0,174,174,0,2910517,2910517,1,1,1,0,0,0.01332,0.000079,0,7397,1,713,0,0
P00235542,P00235542,Product,0,99,99,0,520774,520774,1,1,1,0,0,0.007763,0.000079,0,7398,1,941,0,0
P00207442,P00207442,Product,0,101,101,0,1238449,1238449,1,1,1,0,0,0.010338,0.000079,0,7399,4,1091,0,0
P00210342,P00210342,Product,0,338,338,0,3226188,3226188,1,1,1,0,0,0.024487,0.000079,0,7400,5,119,0,0
P00044242,P00044242,Product,0,147,147,0,1238200,1238200,1,1,1,0,0,0.011734,0.000079,0,7401,5,378,0,0
P00302442,P00302442,Product,0,377,377,0,2069382,2069382,1,1,1,0,0,0.029346,0.000079,0,7402,4,343,0,0
P00005342,P00005342,Product,0,27,27,0,50359,50359,1,1,1,0,0,0.001827,0.000079,0,7403,5,1842,0,0
P00220042,P00220042,Product,0,109,109,0,426159,426159,1,1,1,0,0,0.006272,0.000079,0,7404,0,980,0,0
P00170242,P00170242,Product,0,32,32,0,305841,305841,1,1,1,0,0,0.002329,0.000079,0,7405,3,2834,0,0
P00201042,P00201042,Product,0,29,29,0,166182,166182,1,1,1,0,0,0.002637,0.000079,0,7406,4,1997,0,0
P00020442,P00020442,Product,0,31,31,0,147349,147349,1,1,1,0,0,0.002939,0.000079,0,7407,4,609,0,0
P00010942,P00010942,Product,0,305,305,0,4073491,4073491,1,1,1,0,0,0.024013,0.000079,0,7408,3,1002,0,0
P00192842,P00192842,Product,0,461,461,0,3006236,3006236,1,1,1,0,0,0.033517,0.000079,0,7409,4,93,0,0
P00222442,P00222442,Product,0,190,190,0,1051721,1051721,1,1,1,0,0,0.016638,0.000079,0,7410,4,2808,0,0
P00189542,P00189542,Product,0,50,50,0,373721,373721,1,1,1,0,0,0.003534,0.000079,0,7411,1,2684,0,0
P00228442,P00228442,Product,0,146,146,0,1884335,1884335,1,1,1,0,0,0.012911,0.000079,0,7412,3,2304,0,0
P00247142,P00247142,Product,0,214,214,0,1359625,1359625,1,1,1,0,0,0.014286,0.000079,0,7413,0,309,0,0
P00351042,P00351042,Product,0,317,317,0,1680025,1680025,1,1,1,0,0,0.017913,0.000079,0,7414,0,1924,0,0
P00100742,P00100742,Product,0,205,205,0,1385829,1385829,1,1,1,0,0,0.015037,0.000079,0,7415,1,2041,0,0
P00357042,P00357042,Product,0,154,154,0,956630,956630,1,1,1,0,0,0.011289,0.000079,0,7416,1,111,0,0
P00113042,P00113042,Product,0,670,670,0,4281800,4281800,1,1,1,0,0,0.041694,0.000079,0,7417,1,72,0,0
P00030442,P00030442,Product,0,55,55,0,234505,234505,1,1,1,0,0,0.004894,0.000079,0,7418,4,2071,0,0
P00315542,P00315542,Product,0,80,80,0,364247,364247,1,1,1,0,0,0.008052,0.000079,0,7419,4,688,0,0
P00086742,P00086742,Product,0,39,39,0,263647,263647,1,1,1,0,0,0.003236,0.000079,0,7420,1,2680,0,0
P00022342,P00022342,Product,0,68,68,0,483874,483874,1,1,1,0,0,0.007106,0.000079,0,7421,4,780,0,0
P00116942,P00116942,Product,0,167,167,0,2937139,2937139,1,1,1,0,0,0.011412,0.000079,0,7422,1,2051,0,0
P00172142,P00172142,Product,0,37,37,0,297027,297027,1,1,1,0,0,0.00188,0.000079,0,7423,1,794,0,0
P00110042,P00110042,Product,0,357,357,0,2508048,2508048,1,1,1,0,0,0.020695,0.000079,0,7424,1,2532,0,0
P00142042,P00142042,Product,0,4,4,0,33637,33637,1,1,1,0,0,0.000401,0.000079,0,7425,4,741,0,0
P00158742,P00158742,Product,0,113,113,0,760133,760133,1,1,1,0,0,0.006545,0.000079,0,7426,1,2414,0,0
P00332942,P00332942,Product,0,148,148,0,840918,840918,1,1,1,0,0,0.007725,0.000079,0,7427,0,1041,0,0
P00332042,P00332042,Product,0,50,50,0,294178,294178,1,1,1,0,0,0.003313,0.000079,0,7428,0,2076,0,0
P00018542,P00018542,Product,0,49,49,0,789275,789275,1,1,1,0,0,0.003661,0.000079,0,7429,1,2494,0,0
P00007942,P00007942,Product,0,28,28,0,219476,219476,1,1,1,0,0,0.001722,0.000079,0,7430,1,2716,0,0
P00149442,P00149442,Product,0,47,47,0,468915,468915,1,1,1,0,0,0.004514,0.000079,0,7431,3,412,0,0
P00029942,P00029942,Product,0,115,115,0,924758,924758,1,1,1,0,0,0.00876,0.000079,0,7432,1,430,0,0
P00208542,P00208542,Product,0,36,36,0,269362,269362,1,1,1,0,0,0.00219,0.000079,0,7433,4,176,0,0
P00257042,P00257042,Product,0,38,38,0,252407,252407,1,1,1,0,0,0.002826,0.000079,0,7434,4,1867,0,0
P00176742,P00176742,Product,0,108,108,0,858205,858205,1,1,1,0,0,0.007841,0.000079,0,7435,1,752,0,0
P00344442,P00344442,Product,0,282,282,0,1776890,1776890,1,1,1,0,0,0.020637,0.000079,0,7436,1,267,0,0
P00083342,P00083342,Product,0,82,82,0,556222,556222,1,1,1,0,0,0.005485,0.000079,0,7437,1,1706,0,0
P00189142,P00189142,Product,0,100,100,0,769162,769162,1,1,1,0,0,0.008196,0.000079,0,7438,4,2428,0,0
P00164942,P00164942,Product,0,19,19,0,219409,219409,1,1,1,0,0,0.001753,0.000079,0,7439,3,1257,0,0
P00343942,P00343942,Product,0,28,28,0,458995,458995,1,1,1,0,0,0.002395,0.000079,0,7440,1,828,0,0
P00163242,P00163242,Product,0,204,204,0,2383613,2383613,1,1,1,0,0,0.01633,0.000079,0,7441,3,66,0,0
P00185442,P00185442,Product,0,158,158,0,1860282,1860282,1,1,1,0,0,0.014144,0.000079,0,7442,3,2742,0,0
P00046042,P00046042,Product,0,88,88,0,342113,342113,1,1,1,0,0,0.008377,0.000079,0,7443,4,288,0,0
P00070742,P00070742,Product,0,53,53,0,235488,235488,1,1,1,0,0,0.004835,0.000079,0,7444,4,1408,0,0
P00080642,P00080642,Product,0,150,150,0,2063606,2063606,1,1,1,0,0,0.012017,0.000079,0,7445,3,1599,0,0
P00328742,P00328742,Product,0,112,112,0,1455833,1455833,1,1,1,0,0,0.008353,0.000079,0,7446,3,1330,0,0
P00079642,P00079642,Product,0,84,84,0,581977,581977,1,1,1,0,0,0.006581,0.000079,0,7447,4,2358,0,0
P00065442,P00065442,Product,0,162,162,0,1380392,1380392,1,1,1,0,0,0.010118,0.000079,0,7448,1,1546,0,0
P00058242,P00058242,Product,0,594,594,0,6253096,6253096,1,1,1,0,0,0.037826,0.000079,0,7449,5,862,0,0
P00078642,P00078642,Product,0,118,118,0,286550,286550,1,1,1,0,0,0.008715,0.000079,0,7450,4,2242,0,0
P00215742,P00215742,Product,0,86,86,0,542437,542437,1,1,1,0,0,0.006604,0.000079,0,7451,1,2845,0,0
P00189342,P00189342,Product,0,37,37,0,227908,227908,1,1,1,0,0,0.00331,0.000079,0,7452,1,1356,0,0
P00116242,P00116242,Product,0,286,286,0,2301081,2301081,1,1,1,0,0,0.019582,0.000079,0,7453,1,1853,0,0
P00101442,P00101442,Product,0,67,67,0,831366,831366,1,1,1,0,0,0.005402,0.000079,0,7454,1,2110,0,0
P00230642,P00230642,Product,0,33,33,0,196327,196327,1,1,1,0,0,0.002634,0.000079,0,7455,1,375,0,0
P00177242,P00177242,Product,0,128,128,0,167292,167292,1,1,1,0,0,0.009499,0.000079,0,7456,1,628,0,0
P00336042,P00336042,Product,0,54,54,0,340782,340782,1,1,1,0,0,0.003901,0.000079,0,7457,1,2247,0,0
P00233942,P00233942,Product,0,251,251,0,3011396,3011396,1,1,1,0,0,0.017916,0.000079,0,7458,3,1739,0,0
P00032342,P00032342,Product,0,84,84,0,318186,318186,1,1,1,0,0,0.006456,0.000079,0,7459,3,1213,0,0
P00124342,P00124342,Product,0,105,105,0,612179,612179,1,1,1,0,0,0.00842,0.000079,0,7460,1,2162,0,0
P00078442,P00078442,Product,0,59,59,0,371196,371196,1,1,1,0,0,0.004796,0.000079,0,7461,4,303,0,0
P00302142,P00302142,Product,0,173,173,0,1155282,1155282,1,1,1,0,0,0.012763,0.000079,0,7462,1,659,0,0
P00175242,P00175242,Product,0,130,130,0,1686650,1686650,1,1,1,0,0,0.009211,0.000079,0,7463,1,1280,0,0
P00177742,P00177742,Product,0,275,275,0,2173413,2173413,1,1,1,0,0,0.020406,0.000079,0,7464,1,1986,0,0
P00344342,P00344342,Product,0,214,214,0,1467669,1467669,1,1,1,0,0,0.016913,0.000079,0,7465,1,120,0,0
P00298542,P00298542,Product,0,109,109,0,1637609,1637609,1,1,1,0,0,0.009094,0.000079,0,7466,1,505,0,0
P00191642,P00191642,Product,0,262,262,0,2636223,2636223,1,1,1,0,0,0.018996,0.000079,0,7467,5,125,0,0
P00257542,P00257542,Product,0,182,182,0,1156256,1156256,1,1,1,0,0,0.015856,0.000079,0,7468,1,1390,0,0
P00108842,P00108842,Product,0,201,201,0,1393704,1393704,1,1,1,0,0,0.012774,0.000079,0,7469,1,1398,0,0
P00354142,P00354142,Product,0,136,136,0,2223735,2223735,1,1,1,0,0,0.007561,0.000079,0,7470,1,764,0,0
P00360942,P00360942,Product,0,6,6,0,36464,36464,1,1,1,0,0,0.000475,0.000079,0,7471,1,753,0,0
P00286342,P00286342,Product,0,54,54,0,971141,971141,1,1,1,0,0,0.003209,0.000079,0,7472,1,1734,0,0
P00299542,P00299542,Product,0,54,54,0,356881,356881,1,1,1,0,0,0.004561,0.000079,0,7473,4,1539,0,0
P00066242,P00066242,Product,0,114,114,0,1002762,1002762,1,1,1,0,0,0.008599,0.000079,0,7474,3,322,0,0
P00271442,P00271442,Product,0,199,199,0,590357,590357,1,1,1,0,0,0.015463,0.000079,0,7475,1,1893,0,0
P00081542,P00081542,Product,0,25,25,0,102058,102058,1,1,1,0,0,0.001999,0.000079,0,7476,4,1257,0,0
P00086642,P00086642,Product,0,216,216,0,1829991,1829991,1,1,1,0,0,0.013373,0.000079,0,7477,1,1303,0,0
P00046842,P00046842,Product,0,161,161,0,1101663,1101663,1,1,1,0,0,0.013749,0.000079,0,7478,4,1783,0,0
P00358142,P00358142,Product,0,71,71,0,311087,311087,1,1,1,0,0,0.00468,0.000079,0,7479,0,1524,0,0
P00124742,P00124742,Product,0,202,202,0,3664140,3664140,1,1,1,0,0,0.014275,0.000079,0,7480,1,2324,0,0
P00177842,P00177842,Product,0,365,365,0,2722340,2722340,1,1,1,0,0,0.025209,0.000079,0,7481,1,991,0,0
P00354942,P00354942,Product,0,249,249,0,1512096,1512096,1,1,1,0,0,0.019942,0.000079,0,7482,4,1197,0,0
P00335942,P00335942,Product,0,93,93,0,628909,628909,1,1,1,0,0,0.005824,0.000079,0,7483,1,2389,0,0
P00314942,P00314942,Product,0,2,2,0,12183,12183,1,1,1,0,0,0.00013,0.000079,0,7484,4,426,0,0
P00347042,P00347042,Product,0,18,18,0,114326,114326,1,1,1,0,0,0.001196,0.000079,0,7485,4,1539,0,0
P00328642,P00328642,Product,0,30,30,0,170226,170226,1,1,1,0,0,0.002656,0.000079,0,7486,1,2409,0,0
P00239342,P00239342,Product,0,19,19,0,127957,127957,1,1,1,0,0,0.001555,0.000079,0,7487,4,426,0,0
P00195342,P00195342,Product,0,311,311,0,3328818,3328818,1,1,1,0,0,0.026414,0.000079,0,7488,4,850,0,0
P00342742,P00342742,Product,0,205,205,0,1590751,1590751,1,1,1,0,0,0.014588,0.000079,0,7489,1,2164,0,0
P00004342,P00004342,Product,0,95,95,0,651987,651987,1,1,1,0,0,0.007047,0.000079,0,7490,1,187,0,0
P00258842,P00258842,Product,0,300,300,0,1574031,1574031,1,1,1,0,0,0.022097,0.000079,0,7491,4,110,0,0
P00258942,P00258942,Product,0,137,137,0,652401,652401,1,1,1,0,0,0.011469,0.000079,0,7492,3,1585,0,0
P00225642,P00225642,Product,0,98,98,0,342740,342740,1,1,1,0,0,0.00773,0.000079,0,7493,3,1068,0,0
P00252142,P00252142,Product,0,52,52,0,400480,400480,1,1,1,0,0,0.003319,0.000079,0,7494,1,803,0,0
P00118642,P00118642,Product,0,186,186,0,2810910,2810910,1,1,1,0,0,0.011287,0.000079,0,7495,1,525,0,0
P00108442,P00108442,Product,0,237,237,0,1543343,1543343,1,1,1,0,0,0.016806,0.000079,0,7496,1,73,0,0
P00251842,P00251842,Product,0,317,317,0,3524978,3524978,1,1,1,0,0,0.020064,0.000079,0,7497,0,129,0,0
P00089942,P00089942,Product,0,34,34,0,255565,255565,1,1,1,0,0,0.002601,0.000079,0,7498,1,2861,0,0
P00175442,P00175442,Product,0,11,11,0,67589,67589,1,1,1,0,0,0.000746,0.000079,0,7499,1,254,0,0
P00256942,P00256942,Product,0,9,9,0,49778,49778,1,1,1,0,0,0.000443,0.000079,0,7500,1,1930,0,0
P00118942,P00118942,Product,0,151,151,0,1246370,1246370,1,1,1,0,0,0.007303,0.000079,0,7501,1,128,0,0
P00108942,P00108942,Product,0,70,70,0,548377,548377,1,1,1,0,0,0.005045,0.000079,0,7502,1,920,0,0
P00237942,P00237942,Product,0,72,72,0,558999,558999,1,1,1,0,0,0.004096,0.000079,0,7503,1,1540,0,0
P00183542,P00183542,Product,0,103,103,0,225404,225404,1,1,1,0,0,0.009752,0.000079,0,7504,4,2187,0,0
P00080042,P00080042,Product,0,336,336,0,1890184,1890184,1,1,1,0,0,0.024449,0.000079,0,7505,4,79,0,0
P00040042,P00040042,Product,0,147,147,0,648728,648728,1,1,1,0,0,0.013042,0.000079,0,7506,4,2151,0,0
P00008742,P00008742,Product,0,108,108,0,567375,567375,1,1,1,0,0,0.008791,0.000079,0,7507,4,1527,0,0
P00009242,P00009242,Product,0,112,112,0,831154,831154,1,1,1,0,0,0.009444,0.000079,0,7508,4,1383,0,0
P00027442,P00027442,Product,0,120,120,0,842937,842937,1,1,1,0,0,0.011575,0.000079,0,7509,4,432,0,0
P00324842,P00324842,Product,0,79,79,0,581826,581826,1,1,1,0,0,0.007179,0.000079,0,7510,4,381,0,0
P00046442,P00046442,Product,0,112,112,0,777934,777934,1,1,1,0,0,0.008911,0.000079,0,7511,4,1206,0,0
P00186842,P00186842,Product,0,68,68,0,647508,647508,1,1,1,0,0,0.006487,0.000079,0,7512,3,336,0,0
P00193742,P00193742,Product,0,148,148,0,1110176,1110176,1,1,1,0,0,0.01166,0.000079,0,7513,3,1099,0,0
P00321842,P00321842,Product,0,22,22,0,129648,129648,1,1,1,0,0,0.002179,0.000079,0,7514,4,397,0,0
P00283542,P00283542,Product,0,48,48,0,185883,185883,1,1,1,0,0,0.005475,0.000079,0,7515,3,1695,0,0
P00265642,P00265642,Product,0,51,51,0,274164,274164,1,1,1,0,0,0.005586,0.000079,0,7516,3,1973,0,0
P00179342,P00179342,Product,0,100,100,0,306254,306254,1,1,1,0,0,0.007634,0.000079,0,7517,3,1035,0,0
P00265842,P00265842,Product,0,16,16,0,76712,76712,1,1,1,0,0,0.00151,0.000079,0,7518,1,1477,0,0
P00039542,P00039542,Product,0,35,35,0,234793,234793,1,1,1,0,0,0.003051,0.000079,0,7519,4,1163,0,0
P00052042,P00052042,Product,0,107,107,0,1124611,1124611,1,1,1,0,0,0.009924,0.000079,0,7520,3,2570,0,0
P00346842,P00346842,Product,0,62,62,0,214321,214321,1,1,1,0,0,0.005471,0.000079,0,7521,3,1211,0,0
P00017442,P00017442,Product,0,27,27,0,110559,110559,1,1,1,0,0,0.002368,0.000079,0,7522,4,1389,0,0
P00350642,P00350642,Product,0,80,80,0,608764,608764,1,1,1,0,0,0.004645,0.000079,0,7523,0,2365,0,0
P00348342,P00348342,Product,0,101,101,0,724003,724003,1,1,1,0,0,0.007383,0.000079,0,7524,1,2264,0,0
P00125642,P00125642,Product,0,103,103,0,580807,580807,1,1,1,0,0,0.007836,0.000079,0,7525,4,469,0,0
P0097742,P0097742,Product,0,254,254,0,2006382,2006382,1,1,1,0,0,0.015037,0.000079,0,7526,1,68,0,0
P00034142,P00034142,Product,0,276,276,0,1869278,1869278,1,1,1,0,0,0.020687,0.000079,0,7527,4,2828,0,0
P00165642,P00165642,Product,0,137,137,0,1640313,1640313,1,1,1,0,0,0.010935,0.000079,0,7528,3,1354,0,0
P00075342,P00075342,Product,0,110,110,0,1187360,1187360,1,1,1,0,0,0.010655,0.000079,0,7529,3,1974,0,0
P00358942,P00358942,Product,0,26,26,0,104123,104123,1,1,1,0,0,0.001832,0.000079,0,7530,3,1913,0,0
P00219142,P00219142,Product,0,76,76,0,211766,211766,1,1,1,0,0,0.007829,0.000079,0,7531,3,867,0,0
P00219042,P00219042,Product,0,84,84,0,271714,271714,1,1,1,0,0,0.008878,0.000079,0,7532,4,2073,0,0
P00247942,P00247942,Product,0,23,23,0,154872,154872,1,1,1,0,0,0.00179,0.000079,0,7533,3,2382,0,0
P00064242,P00064242,Product,0,163,163,0,981782,981782,1,1,1,0,0,0.01404,0.000079,0,7534,4,1582,0,0
P0096742,P0096742,Product,0,175,175,0,1987691,1987691,1,1,1,0,0,0.014011,0.000079,0,7535,5,1373,0,0
P00187342,P00187342,Product,0,200,200,0,316344,316344,1,1,1,0,0,0.015099,0.000079,0,7536,3,1238,0,0
P00310842,P00310842,Product,0,236,236,0,3945239,3945239,1,1,1,0,0,0.013488,0.000079,0,7537,1,2157,0,0
P00362642,P00362642,Product,0,154,154,0,1190426,1190426,1,1,1,0,0,0.010556,0.000079,0,7538,1,1290,0,0
P00261242,P00261242,Product,0,75,75,0,536985,536985,1,1,1,0,0,0.006946,0.000079,0,7539,3,121,0,0
P0095742,P0095742,Product,0,115,115,0,243649,243649,1,1,1,0,0,0.008483,0.000079,0,7540,5,1263,0,0
P00133642,P00133642,Product,0,41,41,0,206324,206324,1,1,1,0,0,0.003915,0.000079,0,7541,4,1610,0,0
P00267642,P00267642,Product,0,67,67,0,381132,381132,1,1,1,0,0,0.003075,0.000079,0,7542,0,345,0,0
P00150042,P00150042,Product,0,136,136,0,984060,984060,1,1,1,0,0,0.009902,0.000079,0,7543,1,477,0,0
P00274542,P00274542,Product,0,116,116,0,1732932,1732932,1,1,1,0,0,0.010029,0.000079,0,7544,1,405,0,0
P00025142,P00025142,Product,0,56,56,0,35911,35911,1,1,1,0,0,0.005279,0.000079,0,7545,4,296,0,0
P00200342,P00200342,Product,0,86,86,0,1411500,1411500,1,1,1,0,0,0.007362,0.000079,0,7546,1,2184,0,0
P00286742,P00286742,Product,0,469,469,0,6195813,6195813,1,1,1,0,0,0.028928,0.000079,0,7547,3,2112,0,0
P00150442,P00150442,Product,0,49,49,0,226154,226154,1,1,1,0,0,0.004306,0.000079,0,7548,3,257,0,0
P00286642,P00286642,Product,0,561,561,0,2940513,2940513,1,1,1,0,0,0.034193,0.000079,0,7549,0,571,0,0
