Id,Label,type,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,eigencentrality,clustering,triangles
T-Light Holder Hanging Love Bird,T-Light Holder Hanging Love Bird,Product,25,1653,5,0.457846,0.473275,0,0.001776,0.001776,0.000072,0,18,656,0.030267,0.976667,293
Set/4 Badges Balloon Girl,Set/4 Badges Balloon Girl,Product,147,10311,4,0.487456,0.510643,0.00002,0.006915,0.006915,0.000176,0,6,599,0.119591,0.755475,8107
Cast Iron Hook Garden Trowel,Cast Iron Hook Garden Trowel,Product,12,3090,5,0.368554,0.3859,0,0.000214,0.000214,0.000112,0,18,180,0.003763,1,66
Lavender Scented Fabric Heart,Lavender Scented Fabric Heart,Product,121,8869,4,0.487275,0.506926,0.000007,0.008264,0.008264,0.000134,0,18,117,0.140837,0.826171,5998
Set Of 60 I Love London Cake Cases,Set Of 60 I Love London Cake Cases,Product,971,184253,4,0.596136,0.676992,0.001547,0.046013,0.046013,0.001609,0,3,855,0.783106,0.433032,203510
Regency Teapot Roses,Regency Teapot Roses,Product,427,54356,4,0.523762,0.569577,0.000109,0.024943,0.024943,0.000506,0,8,88,0.423316,0.68825,62597
Paper Chain Kit Skulls,Paper Chain Kit Skulls,Product,134,9962,4,0.482968,0.505814,0.000004,0.008812,0.008812,0.000137,0,3,88,0.149888,0.899787,8018
Heart Wooden Christmas Decoration,Heart Wooden Christmas Decoration,Product,601,68689,4,0.551398,0.607542,0.000191,0.033504,0.033504,0.000644,0,24,730,0.568068,0.632368,114016
Green Sweetheart Bracelet,Green Sweetheart Bracelet,Product,1,79,6,0.316062,0.320524,0,0.000001,0.000001,0.000084,0,18,614,0.00004,0,0
Pink Diner Wall Clock,Pink Diner Wall Clock,Product,18,1534,5,0.429086,0.448971,0,0.001026,0.001026,0.000075,0,8,550,0.017451,0.960784,147
Skulls Design Flannel,Skulls Design Flannel,Product,175,11519,4,0.497157,0.520714,0.000003,0.012656,0.012656,0.000153,0,6,540,0.215111,0.938391,14287
Christmas Retrospot Angel Wood,Christmas Retrospot Angel Wood,Product,538,64140,4,0.542278,0.594644,0.000121,0.031133,0.031133,0.000588,0,24,13,0.527738,0.671706,97030
50'S Christmas Gift Bag Large,50'S Christmas Gift Bag Large,Product,233,26449,4,0.497534,0.528371,0.000014,0.014491,0.014491,0.000273,0,24,83,0.245744,0.809642,21883
Ocean Scent Candle In Jewelled Box,Ocean Scent Candle In Jewelled Box,Product,21,3676,5,0.445937,0.463502,0.000501,0.000542,0.000542,0.000261,0,5,361,0.009538,0.442857,93
Ceramic Strawberry Cake Money Bank,Ceramic Strawberry Cake Money Bank,Product,579,73369,4,0.54886,0.60338,0.001101,0.031706,0.031706,0.000747,0,18,511,0.538197,0.590052,98734
Spotty Pink Duck Doorstop,Spotty Pink Duck Doorstop,Product,32,1786,5,0.468142,0.482075,0,0.002479,0.002479,0.000073,0,18,389,0.042497,0.917339,455
Sewing Box Retrospot Design,Sewing Box Retrospot Design,Product,1,52,5,0.391142,0.410573,0,0.00009,0.00009,0.000057,0,24,185,0.001537,0,0
Red Daisy Pocket Book,Red Daisy Pocket Book,Product,2,132,5,0.359956,0.37377,0,0.000065,0.000065,0.000095,0,7,186,0.001102,1,1
Dark Bird House Tree Decoration,Dark Bird House Tree Decoration,Product,499,50293,4,0.537831,0.587019,0.000306,0.027435,0.027435,0.000518,0,24,674,0.465914,0.636937,79140
Pink Love Heart Shape Cup,Pink Love Heart Shape Cup,Product,142,12035,4,0.486281,0.509086,0.000004,0.010109,0.010109,0.000158,0,3,171,0.172102,0.883828,8848
Pack Of 12 Spaceboy Tissues,Pack Of 12 Spaceboy Tissues,Product,545,64550,4,0.539268,0.593849,0.000149,0.03109,0.03109,0.000582,0,3,760,0.527162,0.637237,94464
Paperweight Vintage Paisley,Paperweight Vintage Paisley,Product,2,145,5,0.349314,0.360783,0,0.00005,0.00005,0.000059,0,3,689,0.000859,1,1
Pack Of 12 Suki Tissues,Pack Of 12 Suki Tissues,Product,999,143299,4,0.604099,0.684267,0.001082,0.047336,0.047336,0.001282,0,3,307,0.805644,0.428924,213391
Food Container Set 3 Love Heart,Food Container Set 3 Love Heart,Product,478,84739,4,0.530972,0.580315,0.000139,0.026697,0.026697,0.000742,0,3,325,0.45352,0.628448,71645
Mirrored Wall Art Photo Frames,Mirrored Wall Art Photo Frames,Product,1,51,5,0.393135,0.411971,0,0.000086,0.000086,0.000057,0,6,738,0.001485,0,0
White Hearts Wire Plant Pot Holder,White Hearts Wire Plant Pot Holder,Product,9,589,5,0.448606,0.46403,0.000033,0.000713,0.000713,0.000091,0,18,460,0.012256,0.777778,28
Gold Standing Gnome,Gold Standing Gnome,Product,1,57,5,0.352696,0.365675,0,0.000057,0.000057,0.000057,0,24,188,0.00095,0,0
Rustic Strawberry Jam Pot Large,Rustic Strawberry Jam Pot Large,Product,21,1595,5,0.429086,0.449193,0,0.001155,0.001155,0.000075,0,24,189,0.019556,0.9,189
English Rose Notebook A6 Size,English Rose Notebook A6 Size,Product,17,3233,5,0.418675,0.439217,0,0.000768,0.000768,0.000086,0,21,394,0.01306,1,136
Set Of 36 Teatime Paper Doilies,Set Of 36 Teatime Paper Doilies,Product,514,74177,4,0.538714,0.589465,0.00017,0.028598,0.028598,0.000665,0,3,562,0.485455,0.623812,82244
Number Tile Cottage Garden 0,Number Tile Cottage Garden 0,Product,4,204,2,0.666667,0.75,0.000004,0,0,0.00052,4,2,190,0.000073,0.333333,2
Crystal Sea Horse Phone Charm,Crystal Sea Horse Phone Charm,Product,5,267,5,0.360748,0.375512,0.000001,0.000086,0.000086,0.000075,0,7,153,0.001534,0.7,7
Silk Purse Babushka Blue,Silk Purse Babushka Blue,Product,3,261,5,0.381527,0.399816,0.000002,0.000097,0.000097,0.000088,0,6,847,0.00167,0.666667,2
Set 4 Picnic Cutlery Fondant,Set 4 Picnic Cutlery Fondant,Product,1,65,2,0.666667,0.75,0,0,0,0.000315,8,11,521,0.000018,0,0
Bull Dog Bottle Opener,Bull Dog Bottle Opener,Product,370,28281,4,0.51879,0.559283,0.00081,0.023769,0.023769,0.000343,0,18,192,0.403011,0.775331,52928
Airline Bag Vintage Jet Set Red,Airline Bag Vintage Jet Set Red,Product,150,10703,4,0.495747,0.516552,0.000012,0.010186,0.010186,0.000164,0,6,860,0.174433,0.861387,9626
Wrap I Love London,Wrap I Love London,Product,326,52417,4,0.511007,0.549021,0.00019,0.017685,0.017685,0.000504,0,21,531,0.300911,0.633752,33573
Set Of 2 Christmas Decoupage Candle,Set Of 2 Christmas Decoupage Candle,Product,463,40937,4,0.533455,0.580061,0.000263,0.025532,0.025532,0.000441,0,24,143,0.43412,0.626219,66976
Home Sweet Home Blackboard,Home Sweet Home Blackboard,Product,104,8710,5,0.481284,0.500661,0.000114,0.006099,0.006099,0.000178,0,18,874,0.104247,0.68932,3692
Gingham Babushka Doorstop,Gingham Babushka Doorstop,Product,7,512,5,0.360699,0.375353,0,0.000071,0.000071,0.000086,0,6,72,0.00133,0.714286,15
Pink Polkadot Childrens Umbrella,Pink Polkadot Childrens Umbrella,Product,2,146,5,0.402919,0.422404,0,0.000126,0.000126,0.000058,0,3,447,0.002155,1,1
More Butter Metal Sign,More Butter Metal Sign,Product,131,10564,5,0.488,0.509143,0.000039,0.007232,0.007232,0.000163,0,18,110,0.123793,0.637463,5428
Playing Cards I Love London,Playing Cards I Love London,Product,203,27219,5,0.48208,0.514068,0.000037,0.011037,0.011037,0.000287,0,24,461,0.187329,0.703409,14422
Garland Wooden Happy Easter,Garland Wooden Happy Easter,Product,234,21518,4,0.504909,0.533232,0.001698,0.012245,0.012245,0.000389,0,6,375,0.209694,0.581343,15848
Toy Tidy Spaceboy,Toy Tidy Spaceboy,Product,293,28476,4,0.512305,0.545559,0.000013,0.020121,0.020121,0.000287,0,1,697,0.341531,0.856889,36656
Set Of 6 3d Kit Cards For Kids,Set Of 6 3d Kit Cards For Kids,Product,541,46687,4,0.539934,0.593532,0.000217,0.031141,0.031141,0.000461,0,24,311,0.528035,0.661827,96673
Blue Geisha Girl,Blue Geisha Girl,Product,1,62,5,0.365117,0.380493,0,0.000053,0.000053,0.000058,0,6,825,0.000932,0,0
Glitter Heart Garland With Bells,Glitter Heart Garland With Bells,Product,20,1277,5,0.45271,0.468668,0.000001,0.001056,0.001056,0.000073,0,24,543,0.018103,0.8,152
Hanging Chick Yellow Decoration,Hanging Chick Yellow Decoration,Product,136,15602,5,0.483235,0.506189,0.000043,0.006494,0.006494,0.000223,0,3,343,0.111483,0.614488,5641
Pink Polkadot Bowl,Pink Polkadot Bowl,Product,551,86724,4,0.542615,0.596359,0.000364,0.02926,0.02926,0.000782,0,3,420,0.497264,0.574004,86976
Woodland Small Blue Felt Heart,Woodland Small Blue Felt Heart,Product,13,1118,5,0.438555,0.456437,0.000003,0.000738,0.000738,0.000089,0,24,392,0.01264,0.833333,65
T-Light Holder Silver Petit Four,T-Light Holder Silver Petit Four,Product,1,50,5,0.401808,0.420981,0,0.000093,0.000093,0.000057,0,18,200,0.00161,0,0
Cake Stand 3 Tier Magic Garden,Cake Stand 3 Tier Magic Garden,Product,4,242,5,0.420218,0.439166,0,0.000259,0.000259,0.000059,0,3,161,0.004439,1,6
Wall Mirror Rectangle Diamante Pink,Wall Mirror Rectangle Diamante Pink,Product,6,614,5,0.427338,0.44587,0,0.000278,0.000278,0.000064,0,18,511,0.004782,1,15
Cherub Heart Decoration Gold,Cherub Heart Decoration Gold,Product,129,11051,4,0.483235,0.505369,0.000008,0.007662,0.007662,0.000159,0,24,105,0.130206,0.827398,6831
Red Retrospot Charlotte Bag,Red Retrospot Charlotte Bag,Product,1431,386610,4,0.674293,0.768109,0.006873,0.055191,0.055191,0.003456,0,3,169,0.942792,0.27346,279795
Camouflage Led Torch,Camouflage Led Torch,Product,336,31277,4,0.513106,0.551531,0.000363,0.021125,0.021125,0.000341,0,7,771,0.358189,0.750729,42251
Wrap Flower Shop,Wrap Flower Shop,Product,126,12815,4,0.484127,0.505687,0.000013,0.007304,0.007304,0.000167,0,21,512,0.124434,0.759492,5981
Blue Giant Garden Thermometer,Blue Giant Garden Thermometer,Product,51,3569,5,0.465566,0.482679,0.000001,0.003029,0.003029,0.000095,0,18,203,0.05183,0.923137,1177
Lipstick Pen Red,Lipstick Pen Red,Product,782,91206,4,0.574841,0.642903,0.000647,0.040194,0.040194,0.000865,0,24,54,0.682103,0.515995,157570
Peace Wooden Block Letters,Peace Wooden Block Letters,Product,11,788,5,0.4149,0.435055,0.000002,0.000627,0.000627,0.000089,0,24,204,0.010672,0.745455,41
French Style Storage Jar Jam,French Style Storage Jar Jam,Product,4,389,5,0.405159,0.424774,0,0.000176,0.000176,0.000062,0,6,382,0.003058,1,6
Ivory Wicker Heart Medium,Ivory Wicker Heart Medium,Product,266,27344,5,0.505882,0.537927,0.000023,0.016053,0.016053,0.000294,0,18,594,0.272633,0.779316,27467
Retrospot Childrens Apron,Retrospot Childrens Apron,Product,554,77042,4,0.543402,0.597153,0.000459,0.030293,0.030293,0.000712,0,3,476,0.514362,0.595975,91292
Vintage Red Mug,Vintage Red Mug,Product,16,4895,5,0.421162,0.441473,0,0.00067,0.00067,0.00011,0,18,151,0.011451,0.833333,100
Lunch Box With Cutlery Retrospot,Lunch Box With Cutlery Retrospot,Product,682,108010,4,0.560231,0.622601,0.000455,0.034948,0.034948,0.00095,0,3,845,0.593946,0.525831,122109
Blue Stones On Wire For Candle,Blue Stones On Wire For Candle,Product,11,836,5,0.443224,0.459753,0,0.000266,0.000266,0.000067,0,6,677,0.004767,0.711111,32
Set Of Skull Wall Stickers,Set Of Skull Wall Stickers,Product,2,111,5,0.355228,0.368903,0,0.000085,0.000085,0.000057,0,7,771,0.001432,1,1
Set 12 Colouring Pencils Doily,Set 12 Colouring Pencils Doily,Product,483,59161,4,0.531187,0.581109,0.000146,0.02867,0.02867,0.000544,0,24,463,0.485788,0.711296,82797
Paper Bunting Retrospot,Paper Bunting Retrospot,Product,1037,154253,4,0.610142,0.692083,0.002199,0.046106,0.046106,0.001437,0,3,70,0.785089,0.379361,203780
Travel Card Wallet Retrospot,Travel Card Wallet Retrospot,Product,334,37877,4,0.516034,0.552961,0.000194,0.021424,0.021424,0.000392,0,21,206,0.36367,0.769614,42799
Red Retrospot Pudding Bowl,Red Retrospot Pudding Bowl,Product,126,9135,5,0.478039,0.501392,0.000001,0.007285,0.007285,0.00013,0,3,194,0.123963,0.952254,7499
Vintage Union Jack Doorstop,Vintage Union Jack Doorstop,Product,3,198,5,0.434487,0.451557,0,0.000148,0.000148,0.000059,0,18,865,0.002602,0.666667,2
Grow A Flytrap Or Sunflower In Tin,Grow A Flytrap Or Sunflower In Tin,Product,686,84614,4,0.558442,0.622188,0.000513,0.036768,0.036768,0.000794,0,7,119,0.623677,0.558171,131145
Art Lights Funk Monkey,Art Lights Funk Monkey,Product,21,1430,5,0.451541,0.468045,0,0.000948,0.000948,0.000073,0,18,373,0.016326,0.771429,162
Wrap Billboard Fonts Design,Wrap Billboard Fonts Design,Product,210,31555,4,0.495373,0.523859,0.000059,0.011735,0.011735,0.000323,0,21,202,0.19972,0.685942,15053
Hand Warmer Bird Design,Hand Warmer Bird Design,Product,844,138164,4,0.582242,0.654435,0.000802,0.042114,0.042114,0.001227,0,24,271,0.714643,0.485248,172625
Small Red Retrospot Mug In Box,Small Red Retrospot Mug In Box,Product,124,9734,5,0.489092,0.508953,0.000154,0.008082,0.008082,0.000185,0,3,572,0.137761,0.791372,6035
Regency Tea Spoon,Regency Tea Spoon,Product,95,10121,4,0.477517,0.497045,0.000004,0.005756,0.005756,0.000146,0,8,789,0.098089,0.792161,3537
20 Dolly Pegs Retrospot,20 Dolly Pegs Retrospot,Product,361,33132,4,0.518175,0.557949,0.000431,0.02157,0.02157,0.000365,0,3,754,0.366291,0.69703,45293
You're Confusing Me Metal Sign,You're Confusing Me Metal Sign,Product,486,69575,4,0.53739,0.585081,0.000208,0.027533,0.027533,0.000653,0,18,829,0.467331,0.640796,75521
Orange Scented Set/9 T-Lights,Orange Scented Set/9 T-Lights,Product,52,4421,4,0.469063,0.485259,0.000001,0.003302,0.003302,0.000098,0,18,734,0.056373,0.866516,1149
Landmark Frame Camden Town,Landmark Frame Camden Town,Product,16,3382,5,0.369073,0.386701,0.004437,0.000188,0.000188,0.000339,0,0,629,0.003404,0.5,60
Coffee Mug Apples Design,Coffee Mug Apples Design,Product,313,37237,4,0.508629,0.545749,0.000127,0.018959,0.018959,0.000386,0,18,30,0.322074,0.726939,35495
Spaceboy Lunch Box,Spaceboy Lunch Box,Product,1245,360897,4,0.64132,0.731764,0.00425,0.051065,0.051065,0.003151,0,3,402,0.870588,0.315451,244282
Porcelain Rose Small,Porcelain Rose Small,Product,31,2528,5,0.464906,0.479565,0.000013,0.002342,0.002342,0.000108,0,18,178,0.040197,0.901075,419
Doormat English Rose,Doormat English Rose,Product,233,26651,5,0.497251,0.528206,0.000045,0.014578,0.014578,0.000292,0,1,550,0.247791,0.77268,20884
Scottie Dogs Baby Bib,Scottie Dogs Baby Bib,Product,768,87507,4,0.571958,0.639662,0.002795,0.036513,0.036513,0.000922,0,6,652,0.622267,0.451044,132845
Wood Stamp Set Happy Birthday,Wood Stamp Set Happy Birthday,Product,225,17580,4,0.502106,0.530404,0.000069,0.011569,0.011569,0.000237,0,6,196,0.198583,0.619881,15621
T-Light Holder Sweetheart Hanging,T-Light Holder Sweetheart Hanging,Product,97,7956,5,0.480403,0.499263,0.000003,0.005902,0.005902,0.000129,0,18,25,0.100695,0.873282,4066
Photo Frame 3 Classic Hanging,Photo Frame 3 Classic Hanging,Product,57,4162,5,0.472357,0.48827,0.000003,0.003712,0.003712,0.000097,0,18,404,0.063549,0.904762,1444
Sprig Lavender Artificial Flower,Sprig Lavender Artificial Flower,Product,1,120,5,0.365117,0.380493,0,0.000053,0.000053,0.000059,0,6,825,0.000932,0,0
Pantry Rolling Pin,Pantry Rolling Pin,Product,309,43436,4,0.505882,0.543398,0.000104,0.017692,0.017692,0.000422,0,8,452,0.300663,0.676859,32209
Lovebird Hanging Decoration White,Lovebird Hanging Decoration White,Product,1073,126584,4,0.616162,0.699295,0.003439,0.046724,0.046724,0.001324,0,18,260,0.79623,0.362491,208479
Mini Ladle Love Heart Red,Mini Ladle Love Heart Red,Product,381,30840,4,0.522927,0.56335,0.000186,0.020493,0.020493,0.000367,0,6,791,0.350399,0.621136,44964
Heart Calculator,Heart Calculator,Product,136,11542,4,0.490189,0.510929,0.000063,0.008419,0.008419,0.00018,0,18,370,0.143785,0.686275,6300
Card Holder Gingham Heart,Card Holder Gingham Heart,Product,213,15432,4,0.498764,0.526401,0.000002,0.015263,0.015263,0.000183,0,18,107,0.258871,0.942466,21279
Pack Of 12 50'S Christmas Tissues,Pack Of 12 50'S Christmas Tissues,Product,441,75583,4,0.5246,0.571801,0.000068,0.025762,0.025762,0.000667,0,24,897,0.436679,0.705236,68422
Airline Lounge Metal Sign,Airline Lounge Metal Sign,Product,487,42416,4,0.534216,0.583365,0.000086,0.029351,0.029351,0.00042,0,18,51,0.497713,0.719936,85198
Home Sweet Home Hanging Heart,Home Sweet Home Hanging Heart,Product,459,41042,4,0.529364,0.576979,0.000392,0.02675,0.02675,0.000464,0,24,215,0.45368,0.687882,72304
Doormat Vintage Leaf,Doormat Vintage Leaf,Product,75,7697,5,0.471678,0.49024,0.000017,0.00477,0.00477,0.000127,0,1,163,0.081411,0.832072,2309
Wall Art Dog And Ball,Wall Art Dog And Ball,Product,18,2840,5,0.39997,0.421184,0.000001,0.000623,0.000623,0.000101,0,18,874,0.01067,0.901961,138
Drawer Knob Crackle Glaze Pink,Drawer Knob Crackle Glaze Pink,Product,169,17076,4,0.488273,0.513915,0.000091,0.010386,0.010386,0.00022,0,18,811,0.176826,0.757537,10754
Magic Tree -Paper Flowers,Magic Tree -Paper Flowers,Product,195,16607,4,0.496216,0.522684,0.000009,0.012779,0.012779,0.000195,0,3,98,0.217201,0.827967,15661
Candy Heart Hanging Decoration,Candy Heart Hanging Decoration,Product,167,19410,5,0.49028,0.515021,0.000151,0.006409,0.006409,0.000302,0,6,111,0.110713,0.49311,6835
Red Stripe Ceramic Drawer Knob,Red Stripe Ceramic Drawer Knob,Product,680,112918,4,0.56083,0.622442,0.000488,0.035739,0.035739,0.001006,0,18,109,0.607859,0.551457,126935
Birthday Card Retro Spot,Birthday Card Retro Spot,Product,976,123497,4,0.601606,0.680423,0.002523,0.043071,0.043071,0.001275,0,6,60,0.73482,0.382402,181947
Vintage Caravan Greeting Card,Vintage Caravan Greeting Card,Product,262,30434,4,0.508333,0.539077,0.000034,0.015849,0.015849,0.000305,0,3,99,0.269679,0.748121,25579
Photo Frame Cornice,Photo Frame Cornice,Product,533,59243,4,0.542615,0.594008,0.000625,0.02911,0.02911,0.000611,0,18,850,0.494414,0.589358,83558
Jumbo Bag Pink Polkadot,Jumbo Bag Pink Polkadot,Product,1139,312822,4,0.626463,0.71213,0.002646,0.049754,0.049754,0.002682,0,1,795,0.847056,0.358342,232238
Love Hot Water Bottle,Love Hot Water Bottle,Product,465,49875,4,0.529151,0.577583,0.000235,0.026493,0.026493,0.000486,0,24,212,0.449284,0.654079,70562
Romantic Images Gift Wrap Set,Romantic Images Gift Wrap Set,Product,132,10596,4,0.488454,0.509372,0.00003,0.007788,0.007788,0.000162,0,3,80,0.133181,0.728661,6300
Blue & White Breakfast Tray,Blue & White Breakfast Tray,Product,1,51,6,0.276659,0.283352,0,0,0,0.000087,0,6,614,0.000021,0,0
Jumbo Bag Pears,Jumbo Bag Pears,Product,807,141200,4,0.577245,0.647255,0.000538,0.041583,0.041583,0.001205,0,1,745,0.705784,0.511148,166236
Ivory Chandelier T-Light Holder,Ivory Chandelier T-Light Holder,Product,17,3101,5,0.388823,0.409207,0.000264,0.00023,0.00023,0.000255,0,5,511,0.004153,0.433824,59
Paper Lantern 9 Point Deluxe Star,Paper Lantern 9 Point Deluxe Star,Product,1,147,6,0.303729,0.31023,0,0.000001,0.000001,0.000089,0,24,123,0.00004,0,0
Set Of 4 Black Lovebird Coasters,Set Of 4 Black Lovebird Coasters,Product,120,8976,5,0.480315,0.50244,0.000016,0.004041,0.004041,0.000173,0,6,675,0.071077,0.837955,5983
Kings Choice Biscuit Tin,Kings Choice Biscuit Tin,Product,214,14715,4,0.500859,0.527958,0.000002,0.015617,0.015617,0.000177,0,24,615,0.264958,0.951955,21696
Love Potion Masala Incense,Love Potion Masala Incense,Product,5,630,5,0.338714,0.347598,0,0.000039,0.000039,0.000091,0,24,677,0.000738,1,10
Animal Stickers,Animal Stickers,Product,50,5674,4,0.455145,0.474806,0.000003,0.002332,0.002332,0.000114,0,7,574,0.03983,0.679184,832
Embroidered Ribbon Reel Susie,Embroidered Ribbon Reel Susie,Product,76,9944,5,0.447535,0.472131,0.000045,0.003461,0.003461,0.000189,0,24,392,0.059053,0.777544,2216
Single Wire Hook Pink Heart,Single Wire Hook Pink Heart,Product,23,2478,5,0.435136,0.45488,0,0.001231,0.001231,0.000079,0,1,25,0.020905,1,253
Hearts Gift Tape,Hearts Gift Tape,Product,258,25658,4,0.5052,0.536631,0.000291,0.010343,0.010343,0.000393,0,6,164,0.179296,0.525805,17432
Danish Rose Trinket Trays,Danish Rose Trinket Trays,Product,19,1809,5,0.379925,0.399625,0.000001,0.000197,0.000197,0.000105,0,6,72,0.003753,0.754386,129
Calendar In Season Design,Calendar In Season Design,Product,350,31068,4,0.514717,0.554136,0.00004,0.022096,0.022096,0.000313,0,24,263,0.37466,0.777814,47505
Folkart Star Christmas Decorations,Folkart Star Christmas Decorations,Product,504,61207,4,0.53476,0.585907,0.000311,0.026562,0.026562,0.000624,0,24,867,0.451509,0.589873,74770
Folk Felt Hanging Multicol Garland,Folk Felt Hanging Multicol Garland,Product,145,11928,4,0.477952,0.503908,0.000016,0.004868,0.004868,0.000207,0,6,329,0.085269,0.753448,7866
Mint Diner Wall Clock,Mint Diner Wall Clock,Product,19,1800,5,0.429226,0.449225,0,0.001071,0.001071,0.000078,0,8,550,0.018215,0.959064,164
Ceramic Cake Bowl + Hanging Cakes,Ceramic Cake Bowl + Hanging Cakes,Product,61,6069,5,0.472613,0.48916,0.000006,0.0038,0.0038,0.000118,0,18,423,0.064944,0.844262,1545
French Enamel Candleholder,French Enamel Candleholder,Product,333,27170,4,0.518892,0.554613,0.000029,0.021718,0.021718,0.000284,0,18,121,0.368443,0.803882,44437
Tea Bag Plate Red Retrospot,Tea Bag Plate Red Retrospot,Product,941,127688,4,0.596001,0.673402,0.001251,0.045675,0.045675,0.00116,0,3,793,0.775762,0.449915,198984
Set/6 Posies Paper Plates,Set/6 Posies Paper Plates,Product,2,104,5,0.37703,0.394319,0,0.000139,0.000139,0.000057,0,3,229,0.002362,1,1
White Heart Confetti In Tube,White Heart Confetti In Tube,Product,101,7742,5,0.480315,0.49993,0.000101,0.00491,0.00491,0.000168,0,6,591,0.084542,0.562178,2839
